TIMESTAMP,VOLATILITY,FUTURE,RELATIVE_EXPIRY,DAYS_TO_EXPIRY
2014-01-02 05:32:48.231407,0.14048,232.68,2,37.982667
2014-01-02 05:32:48.231420,0.149423,232.02,3,58.982667000000006
2014-01-02 05:32:48.231433,0.166226,227.925,4,118.98266699999999
2014-01-02 05:32:48.231447,0.17443399999999998,226.475,5,182.982667
2014-01-02 05:32:48.231461,0.17910399999999999,226.275,6,244.982667
2014-01-02 05:32:48.231474,0.1825,221.375,7,425.982667
2014-01-02 05:32:48.231488,0.1849,220.385,8,609.982667
2014-01-02 05:32:48.231502,0.185,216.385,9,791.982667
2014-01-02 05:32:48.231515,0.185,214.385,10,974.982667
2014-01-02 05:32:48.231529,0.185,232.575,11,1156.982667
2014-01-02 05:34:48.478987,0.130193,232.63,1,18.980332999999998
2014-01-02 05:34:48.479002,0.14048,232.735,2,37.980333
2014-01-02 05:34:48.479016,0.149423,232.075,3,58.980332999999995
2014-01-02 05:34:48.479030,0.166226,227.98,4,118.980333
2014-01-02 05:34:48.479044,0.17443399999999998,226.53,5,182.980333
2014-01-02 05:34:48.479058,0.17910399999999999,226.33,6,244.980333
2014-01-02 05:34:48.479073,0.1825,221.43,7,425.98033300000003
2014-01-02 05:34:48.479087,0.1849,220.44,8,609.980333
2014-01-02 05:34:48.479101,0.185,216.44,9,791.980333
2014-01-02 05:34:48.479116,0.185,214.44,10,974.980333
2014-01-02 05:34:48.479130,0.185,232.63,11,1156.980333
2014-01-02 05:36:48.728536,0.130193,232.615,1,18.978
2014-01-02 05:36:48.728549,0.14048,232.72,2,37.978
2014-01-02 05:36:48.728563,0.149423,232.06,3,58.978
2014-01-02 05:36:48.728576,0.166226,227.965,4,118.978
2014-01-02 05:36:48.728589,0.17443399999999998,226.515,5,182.978
2014-01-02 05:36:48.728602,0.17910399999999999,226.315,6,244.978
2014-01-02 05:36:48.728615,0.1825,221.415,7,425.978
2014-01-02 05:36:48.728628,0.1849,220.425,8,609.978
2014-01-02 05:36:48.728641,0.185,216.425,9,791.978
2014-01-02 05:36:48.728654,0.185,214.425,10,974.978
2014-01-02 05:36:48.728668,0.185,232.615,11,1156.978
2014-01-02 05:38:48.980119,0.130193,232.52,1,18.975667
2014-01-02 05:38:48.980133,0.14048,232.625,2,37.975667
2014-01-02 05:38:48.980147,0.149423,231.965,3,58.975667
2014-01-02 05:38:48.980160,0.166226,227.87,4,118.97566699999999
2014-01-02 05:38:48.980174,0.17443399999999998,226.42,5,182.975667
2014-01-02 05:38:48.980188,0.17910399999999999,226.22,6,244.975667
2014-01-02 05:38:48.980201,0.1825,221.32,7,425.975667
2014-01-02 05:38:48.980214,0.1849,220.33,8,609.975667
2014-01-02 05:38:48.980227,0.185,216.33,9,791.975667
2014-01-02 05:38:48.980241,0.185,214.33,10,974.975667
2014-01-02 05:38:48.980255,0.185,232.52,11,1156.975667
2014-01-02 05:39:21.042805,0.166226,227.88,4,118.97566699999999
2014-01-02 05:39:38.077880,0.166226,227.945,4,118.97566699999999
2014-01-02 05:40:49.220705,0.130193,232.62,1,18.973333
2014-01-02 05:40:49.220719,0.14048,232.725,2,37.973333000000004
2014-01-02 05:40:49.220733,0.149423,232.065,3,58.973333
2014-01-02 05:40:49.220746,0.166226,227.97,4,118.97333300000001
2014-01-02 05:40:49.220760,0.17443399999999998,226.52,5,182.973333
2014-01-02 05:40:49.220773,0.17910399999999999,226.32,6,244.973333
2014-01-02 05:40:49.220787,0.1825,221.42,7,425.973333
2014-01-02 05:40:49.220800,0.1849,220.43,8,609.973333
2014-01-02 05:40:49.220814,0.185,216.43,9,791.973333
2014-01-02 05:40:49.220828,0.185,214.43,10,974.973333
2014-01-02 05:40:49.220842,0.185,232.62,11,1156.973333
2014-01-02 05:42:49.470490,0.130193,232.925,1,18.971
2014-01-02 05:42:49.470514,0.14048,233.03,2,37.971
2014-01-02 05:42:49.470537,0.149423,232.37,3,58.971
2014-01-02 05:42:49.470561,0.166226,228.275,4,118.971
2014-01-02 05:42:49.470585,0.17443399999999998,226.825,5,182.971
2014-01-02 05:42:49.470609,0.17910399999999999,226.625,6,244.971
2014-01-02 05:42:49.470633,0.1825,221.725,7,425.971
2014-01-02 05:42:49.470657,0.1849,220.735,8,609.971
2014-01-02 05:42:49.470679,0.185,216.735,9,791.971
2014-01-02 05:42:49.470702,0.185,214.735,10,974.971
2014-01-02 05:42:49.470725,0.185,232.925,11,1156.971
2014-01-02 05:44:49.715840,0.130193,232.91,1,18.968667
2014-01-02 05:44:49.715854,0.14048,233.015,2,37.968666999999996
2014-01-02 05:44:49.715867,0.149423,232.355,3,58.968667
2014-01-02 05:44:49.715881,0.166226,228.26,4,118.968667
2014-01-02 05:44:49.715895,0.17443399999999998,226.81,5,182.96866699999998
2014-01-02 05:44:49.715908,0.17910399999999999,226.61,6,244.96866699999998
2014-01-02 05:44:49.715922,0.1825,221.71,7,425.968667
2014-01-02 05:44:49.715935,0.1849,220.72,8,609.968667
2014-01-02 05:44:49.715948,0.185,216.72,9,791.968667
2014-01-02 05:44:49.715965,0.185,214.72,10,974.968667
2014-01-02 05:44:49.715979,0.185,232.91,11,1156.968667
2014-01-02 05:46:49.964378,0.130193,232.93,1,18.966333
2014-01-02 05:46:49.964392,0.14048,233.035,2,37.966333
2014-01-02 05:46:49.964406,0.149423,232.375,3,58.966333
2014-01-02 05:46:49.964420,0.166226,228.28,4,118.966333
2014-01-02 05:46:49.964434,0.17443399999999998,226.83,5,182.96633300000002
2014-01-02 05:46:49.964447,0.17910399999999999,226.63,6,244.96633300000002
2014-01-02 05:46:49.964462,0.1825,221.73,7,425.966333
2014-01-02 05:46:49.964476,0.1849,220.74,8,609.966333
2014-01-02 05:46:49.964489,0.185,216.74,9,791.966333
2014-01-02 05:46:49.964504,0.185,214.74,10,974.966333
2014-01-02 05:46:49.964517,0.185,232.93,11,1156.966333
2014-01-02 05:48:21.150801,0.166226,228.215,4,118.964
2014-01-02 05:48:22.152865,0.149423,232.31,3,58.964
2014-01-02 05:48:24.156989,0.166226,228.215,4,118.964
2014-01-02 05:48:32.172460,0.17443399999999998,226.745,5,182.964
2014-01-02 05:48:50.209964,0.130193,232.865,1,18.964
2014-01-02 05:48:50.209978,0.14048,232.97,2,37.964
2014-01-02 05:48:50.209992,0.149423,232.31,3,58.964
2014-01-02 05:48:50.210005,0.166226,228.215,4,118.964
2014-01-02 05:48:50.210019,0.17443399999999998,226.765,5,182.964
2014-01-02 05:48:50.210032,0.17910399999999999,226.565,6,244.964
2014-01-02 05:48:50.210046,0.1825,221.665,7,425.964
2014-01-02 05:48:50.210059,0.1849,220.675,8,609.964
2014-01-02 05:48:50.210073,0.185,216.675,9,791.964
2014-01-02 05:48:50.210087,0.185,214.675,10,974.964
2014-01-02 05:48:50.210100,0.185,232.865,11,1156.964
2014-01-02 05:49:04.237481,0.166226,228.2,4,118.964
2014-01-02 05:49:06.241635,0.17443399999999998,226.755,5,182.964
2014-01-02 05:49:10.249889,0.17443399999999998,226.755,5,182.964
2014-01-02 05:50:50.454539,0.130193,232.795,1,18.961667000000002
2014-01-02 05:50:50.454553,0.14048,232.9,2,37.961667
2014-01-02 05:50:50.454568,0.149423,232.24,3,58.961667000000006
2014-01-02 05:50:50.454582,0.166226,228.145,4,118.96166699999999
2014-01-02 05:50:50.454596,0.17443399999999998,226.695,5,182.961667
2014-01-02 05:50:50.454610,0.17910399999999999,226.495,6,244.961667
2014-01-02 05:50:50.454624,0.1825,221.595,7,425.961667
2014-01-02 05:50:50.454638,0.1849,220.605,8,609.961667
2014-01-02 05:50:50.454652,0.185,216.605,9,791.961667
2014-01-02 05:50:50.454667,0.185,214.605,10,974.961667
2014-01-02 05:50:50.454681,0.185,232.795,11,1156.961667
2014-01-02 05:52:49.702039,0.130193,232.805,1,18.959332999999997
2014-01-02 05:52:49.702053,0.14048,232.915,2,37.959333
2014-01-02 05:52:49.702067,0.149423,232.25,3,58.959332999999994
2014-01-02 05:52:49.702080,0.166226,228.155,4,118.959333
2014-01-02 05:52:49.702094,0.17443399999999998,226.705,5,182.95933300000002
2014-01-02 05:52:49.702107,0.17910399999999999,226.505,6,244.95933300000002
2014-01-02 05:52:49.702121,0.1825,221.605,7,425.959333
2014-01-02 05:52:49.702135,0.1849,220.615,8,609.959333
2014-01-02 05:52:49.702148,0.185,216.615,9,791.959333
2014-01-02 05:52:49.702162,0.185,214.615,10,974.959333
2014-01-02 05:52:49.702175,0.185,232.805,11,1156.959333
2014-01-02 05:53:11.746315,0.14048,232.915,2,37.959333
2014-01-02 05:53:16.756398,0.14048,232.9,2,37.959333
2014-01-02 05:53:18.760530,0.14048,232.9,2,37.959333
2014-01-02 05:53:19.762554,0.149423,232.235,3,58.959332999999994
2014-01-02 05:53:20.764518,0.166226,228.14,4,118.959333
2014-01-02 05:53:21.766713,0.17443399999999998,226.69,5,182.95933300000002
2014-01-02 05:53:23.771683,0.17910399999999999,226.485,6,244.95933300000002
2014-01-02 05:54:41.933754,0.166226,228.195,4,118.957
2014-01-02 05:54:49.951616,0.130193,232.86,1,18.957
2014-01-02 05:54:49.951631,0.14048,232.97,2,37.957
2014-01-02 05:54:49.951645,0.149423,232.305,3,58.957
2014-01-02 05:54:49.951659,0.166226,228.21,4,118.957
2014-01-02 05:54:49.951673,0.17443399999999998,226.76,5,182.957
2014-01-02 05:54:49.951687,0.17910399999999999,226.56,6,244.957
2014-01-02 05:54:49.951701,0.1825,221.66,7,425.957
2014-01-02 05:54:49.951715,0.1849,220.67,8,609.957
2014-01-02 05:54:49.951728,0.185,216.67,9,791.957
2014-01-02 05:54:49.951743,0.185,214.67,10,974.957
2014-01-02 05:54:49.951756,0.185,232.86,11,1156.957
2014-01-02 05:55:22.017248,0.12979300000000002,232.96,1,18.957
2014-01-02 05:56:39.179110,0.129653,233.315,1,18.954667
2014-01-02 05:56:39.179134,0.14036300000000002,233.425,2,37.954667
2014-01-02 05:56:39.179150,0.149266,232.76,3,58.95466700000001
2014-01-02 05:56:39.179164,0.166076,228.665,4,118.95466699999999
2014-01-02 05:56:39.179178,0.174282,227.215,5,182.954667
2014-01-02 05:56:39.179192,0.17894300000000002,227.015,6,244.954667
2014-01-02 05:56:39.179206,0.1825,222.115,7,425.954667
2014-01-02 05:56:39.179220,0.1849,221.125,8,609.954667
2014-01-02 05:56:39.179233,0.185,217.125,9,791.954667
2014-01-02 05:56:39.179247,0.185,215.125,10,974.954667
2014-01-02 05:56:39.179261,0.185,233.315,11,1156.954667
2014-01-02 05:56:50.202246,0.129653,233.335,1,18.954667
2014-01-02 05:56:50.202270,0.14036300000000002,233.445,2,37.954667
2014-01-02 05:56:50.202294,0.149266,232.78,3,58.95466700000001
2014-01-02 05:56:50.202317,0.166076,228.685,4,118.95466699999999
2014-01-02 05:56:50.202341,0.174282,227.235,5,182.954667
2014-01-02 05:56:50.202364,0.17894300000000002,227.035,6,244.954667
2014-01-02 05:56:50.202388,0.1825,222.135,7,425.954667
2014-01-02 05:56:50.202412,0.1849,221.145,8,609.954667
2014-01-02 05:56:50.202436,0.185,217.145,9,791.954667
2014-01-02 05:56:50.202459,0.185,215.145,10,974.954667
2014-01-02 05:56:50.202483,0.185,233.335,11,1156.954667
2014-01-02 05:57:19.263676,0.13986300000000002,233.405,2,37.954667
2014-01-02 05:57:42.310128,0.129653,233.325,1,18.954667
2014-01-02 05:57:44.314254,0.129653,233.335,1,18.954667
2014-01-02 05:58:39.426728,0.129653,233.375,1,18.952333
2014-01-02 05:58:46.440414,0.129653,233.355,1,18.952333
2014-01-02 05:58:50.448760,0.129653,233.365,1,18.952333
2014-01-02 05:58:50.448774,0.13986300000000002,233.475,2,37.952333
2014-01-02 05:58:50.448788,0.149266,232.81,3,58.952332999999996
2014-01-02 05:58:50.448801,0.166076,228.715,4,118.95233300000001
2014-01-02 05:58:50.448818,0.174282,227.265,5,182.952333
2014-01-02 05:58:50.448832,0.17894300000000002,227.065,6,244.952333
2014-01-02 05:58:50.448846,0.1825,222.165,7,425.952333
2014-01-02 05:58:50.448860,0.1849,221.175,8,609.952333
2014-01-02 05:58:50.448874,0.185,217.175,9,791.952333
2014-01-02 05:58:50.448889,0.185,215.175,10,974.952333
2014-01-02 05:58:50.448902,0.185,233.365,11,1156.952333
2014-01-02 05:59:24.518565,0.148766,232.84,3,58.952332999999996
2014-01-02 05:59:24.518588,0.165576,228.755,4,118.95233300000001
2014-01-02 05:59:25.520634,0.173782,227.305,5,182.952333
2014-01-02 05:59:25.520655,0.17844300000000002,227.105,6,244.952333
